x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
825.0754203265985,825.0754203265985,825.0754203265985,825.0754203265985,825.0754203265985,825.0754203265985,825.0754203265975,825.0754203265975,825.0754203265985,825.0754203265975,825.0754203265975,825.0754203265975,825.0754203265985,825.0754203265975,825.0754203265985,825.0754203265975,825.0754203265985,825.0754203265985,825.0754203265985,825.0754203265985,825.0754203265975,825.0754203265975,825.0754203265975,825.0754203265985,825.0754203265985,825.0754203265975,825.0754203265985,825.0754203265985,825.0754203265975,825.0754203265985
114.18193540299731,1324.8825842520855,1324.8825842520855,1324.8825842520855,1.851126504887214,1324.8825842520855,1324.8825842520855,3.7388007718788168,469.4353443402729,1324.8825842520855,1324.8825842520855,1313.2719726077114,1324.8825842520855,214.8002501113946,1324.8825842520855,1.9403777986016522,18.302436668045782,1324.8825842520855,402.48417054792463,1324.8825842520855,150.55381989697023,12.308322275166729,1324.8825842520855,1324.8825842520855,1324.8825842520855,2.270721772179364,3.151210052265744,1324.8825842520855,1324.8825842520855,251.795498099197
1956.807102965903,1956.807102965903,1956.8071029659056,1956.807102965903,1956.807102965903,1956.807102965903,1956.8071029659004,1956.8071029659056,1956.807102965903,1956.807102965903,1956.807102965903,1956.8071029659056,1956.8071029659056,1956.8071029659056,1956.807102965903,1956.8071029659056,1956.807102965903,1956.8071029659056,1956.807102965903,1956.8071029659056,1956.8071029659056,1956.807102965903,1956.807102965903,1956.8071029659056,1956.807102965903,1956.8071029659056,1956.8071029659056,1956.807102965903,1956.8071029659056,1956.807102965903
550.657006654131,550.6570066541317,550.6570066541317,550.6570066541317,550.657006654131,550.6570066541317,550.657006654131,550.657006654131,550.657006654131,550.6570066541317,550.6570066541317,550.6570066541317,550.657006654131,550.657006654131,550.657006654131,550.6570066541317,550.657006654131,550.657006654131,550.657006654131,550.6570066541303,550.657006654131,550.6570066541317,550.657006654131,550.6570066541317,550.657006654131,550.6570066541317,550.6570066541317,550.657006654131,550.657006654131,550.6570066541303
528.7630994909806,528.7630994909806,528.7630994909798,528.7630994909806,528.7630994909806,528.7630994909806,528.7630994909806,528.7630994909798,528.7630994909798,528.7630994909813,528.7630994909798,528.7630994909806,528.7630994909806,528.7630994909806,528.7630994909798,528.7630994909798,528.7630994909806,528.7630994909813,528.7630994909806,528.7630994909798,528.7630994909806,528.7630994909806,528.7630994909806,528.7630994909806,528.7630994909806,528.7630994909806,528.7630994909798,528.7630994909806,528.7630994909806,528.7630994909806
495.35767485907354,495.35767485907354,495.35767485907354,495.35767485907417,495.35767485907354,495.35767485907354,495.35767485907354,495.35767485907354,495.35767485907354,495.35767485907417,495.35767485907417,495.35767485907417,495.35767485907417,495.35767485907417,495.35767485907417,495.35767485907417,495.35767485907417,495.35767485907417,495.35767485907417,495.35767485907417,495.35767485907354,495.35767485907354,495.35767485907354,495.35767485907354,495.35767485907354,495.35767485907354,495.35767485907417,495.35767485907354,495.35767485907417,495.35767485907417
0.27,0.35000000000000003,0.32,0.35000000000000003,0.26000000000000006,0.21,0.21,0.29000000000000004,0.32,0.22,0.21,0.33,0.29,0.29,0.29,0.2800000000000002,0.24000000000000035,0.24999999999999997,0.3,0.34,0.2100000000000004,0.24,0.2,0.2,0.21,0.24,0.23000000000000012,0.34,0.24999999999999997,0.22
164.69761960648287,164.69761960648307,164.69761960648265,164.69761960648287,164.69761960648287,164.69761960648307,164.69761960648287,164.69761960648307,164.69761960648287,164.69761960648287,164.69761960648307,164.69761960648287,164.69761960648287,164.69761960648287,164.69761960648265,164.69761960648287,164.69761960648287,164.69761960648307,164.69761960648287,164.69761960648287,164.69761960648287,164.69761960648307,164.69761960648287,164.69761960648287,164.69761960648307,164.69761960648287,164.69761960648307,164.69761960648307,164.69761960648287,164.69761960648287
-0.27,-0.26,-0.16,-0.17999999999999997,-0.20000000000000004,-0.25,-0.28,-0.23,-0.28,-0.14,-0.19,-0.20000000000000004,-0.28,-0.24,-0.22,-0.16999999999999985,-0.13999999999999987,-0.20000000000000004,-0.23,-0.17,-0.2399999999999998,-0.28,-0.23,-0.17999999999999997,-0.26,-0.24999999999999986,-0.13999999999999987,-0.29,-0.27,-0.28
867.4091994443224,867.4091994443212,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224,867.4091994443224
1021.5417173949696,1021.5417173949684,1021.5417173949684,1021.5417173949684,1021.5417173949696,1021.5417173949684,1021.5417173949696,1021.5417173949684,1021.5417173949684,1021.5417173949696,1021.5417173949696,1021.5417173949684,1021.5417173949684,1021.5417173949696,1021.5417173949684,1021.5417173949696,1021.5417173949684,1021.5417173949684,1021.5417173949684,1021.5417173949696,1021.5417173949696,1021.5417173949696,1021.5417173949696,1021.5417173949684,1021.5417173949684,1021.5417173949684,1021.5417173949696,1021.5417173949684,1021.5417173949684,1021.5417173949684
307.98180396624133,307.98180396624133,307.98180396624133,307.9818039662417,307.98180396624133,307.98180396624133,307.9818039662417,307.98180396624133,307.98180396624133,307.98180396624133,307.98180396624133,307.98180396624133,307.98180396624133,307.9818039662417,307.98180396624133,307.98180396624133,307.98180396624133,307.98180396624133,307.98180396624133,307.98180396624133,307.9818039662417,307.9818039662417,307.98180396624133,307.98180396624133,307.9818039662417,307.98180396624133,307.98180396624133,307.98180396624133,307.98180396624133,307.9818039662417
-0.2799999999999998,-0.28,-0.36,-0.27,-0.34,-0.39000000000000007,-0.36,-0.26999999999999985,-0.4,-0.32,-0.31,-0.38,-0.25,-0.39000000000000007,-0.39000000000000007,-0.3999999999999998,-0.35000000000000003,-0.3,-0.35000000000000003,-0.27,-0.24999999999999994,-0.24999999999999994,-0.36,-0.39000000000000007,-0.4,-0.29,-0.28,-0.26,-0.35000000000000003,-0.27
783.0123016565087,783.0123016565087,783.0123016565087,783.0123016565097,783.0123016565097,783.0123016565087,783.0123016565097,783.0123016565087,783.0123016565097,783.0123016565097,783.0123016565087,783.0123016565097,783.0123016565097,783.0123016565097,783.0123016565087,783.0123016565097,783.0123016565087,783.0123016565087,783.0123016565097,783.0123016565087,783.0123016565097,783.0123016565097,783.0123016565097,783.0123016565087,783.0123016565087,783.0123016565087,783.0123016565087,783.0123016565087,783.0123016565087,783.0123016565087
257.6966966963438,257.6966966963438,257.6966966963438,257.69669669634413,257.69669669634413,257.69669669634413,257.6966966963438,257.6966966963438,257.69669669634413,257.69669669634413,257.6966966963438,257.6966966963438,257.6966966963438,257.6966966963438,257.69669669634413,257.69669669634345,257.6966966963438,257.6966966963438,257.6966966963438,257.6966966963438,257.6966966963438,257.6966966963438,257.69669669634413,257.69669669634413,257.6966966963438,257.69669669634413,257.6966966963438,257.69669669634413,257.69669669634413,257.69669669634413
1338.0952447699024,1338.0952447699024,1338.0952447699008,1338.0952447699008,1338.0952447699024,1338.0952447699024,1338.0952447699008,1338.0952447699024,1338.0952447699008,1338.0952447699008,1338.0952447699024,1338.0952447699024,1338.0952447699024,1338.0952447699024,1338.0952447699024,1338.0952447699008,1338.0952447699008,1338.0952447699008,1338.0952447699008,1338.0952447699008,1338.0952447699008,1338.0952447699008,1338.0952447699008,1338.0952447699024,1338.0952447699008,1338.0952447699008,1338.0952447699024,1338.0952447699008,1338.0952447699024,1338.0952447699008
-0.7399999999999998,-0.7000000000000001,-0.73,-0.68,-0.71,-0.7000000000000001,-0.6200000000000001,-0.7299999999999995,-0.68,-0.66,-0.71,-0.74,-0.7000000000000001,-0.68,-0.75,-0.7200000000000001,-0.71,-0.74,-0.73,-0.64,-0.66,-0.6799999999999997,-0.75,-0.61,-0.63,-0.6299999999999999,-0.7000000000000001,-0.73,-0.6900000000000001,-0.6900000000000001
359.2512145023385,359.2512145023387,359.2512145023387,359.2512145023385,359.2512145023385,359.2512145023385,359.25121450233803,359.2512145023385,359.2512145023385,359.2512145023385,359.25121450233894,359.25121450233894,359.2512145023385,359.25121450233894,359.2512145023387,359.2512145023385,359.2512145023387,359.2512145023387,359.25121450233826,359.2512145023387,359.25121450233826,359.2512145023385,359.2512145023385,359.2512145023385,359.2512145023385,359.2512145023385,359.2512145023387,359.25121450233894,359.2512145023385,359.25121450233894
153.2607820985587,153.2607820985587,153.2607820985587,153.26078209855893,153.2607820985585,153.2607820985587,153.2607820985585,153.2607820985587,153.2607820985587,153.2607820985587,153.2607820985587,153.2607820985587,153.2607820985587,153.2607820985587,153.26078209855893,153.2607820985587,153.2607820985587,153.2607820985587,153.2607820985587,153.2607820985587,153.2607820985587,153.2607820985587,153.2607820985587,153.2607820985587,153.2607820985587,153.2607820985587,153.2607820985587,153.2607820985587,153.2607820985587,153.2607820985587
495.0479295836919,495.04792958369126,495.0479295836919,495.0479295836919,495.04792958369126,495.04792958369126,495.04792958369126,495.0479295836919,495.04792958369126,495.0479295836919,495.04792958369126,495.04792958369126,495.04792958369126,495.04792958369126,495.0479295836919,495.04792958369126,495.0479295836919,495.04792958369126,495.04792958369126,495.04792958369126,495.04792958369126,495.04792958369126,495.0479295836919,495.0479295836919,495.04792958369126,495.0479295836919,495.04792958369126,495.0479295836919,495.0479295836919,495.0479295836919
433.3094812488699,433.3094812488699,433.3094812488699,433.30948124887044,433.30948124887016,433.30948124887044,433.30948124887044,433.30948124887044,433.30948124887044,433.30948124887044,433.3094812488699,433.30948124887044,433.3094812488699,433.30948124887044,433.30948124887016,433.3094812488699,433.3094812488699,433.30948124887044,433.3094812488699,433.30948124887016,433.30948124887016,433.30948124887044,433.3094812488699,433.3094812488699,433.3094812488699,433.3094812488699,433.3094812488696,433.3094812488699,433.3094812488699,433.30948124887044
264.3862396861052,264.3862396861052,264.3862396861049,264.3862396861052,264.3862396861049,264.3862396861049,264.3862396861049,264.3862396861049,264.3862396861049,264.3862396861049,264.3862396861049,264.3862396861049,264.38623968610506,264.3862396861052,264.3862396861049,264.3862396861052,264.3862396861049,264.3862396861049,264.38623968610506,264.38623968610506,264.3862396861052,264.3862396861049,264.3862396861049,264.38623968610506,264.3862396861049,264.3862396861049,264.3862396861049,264.3862396861052,264.3862396861052,264.3862396861049
831.3563077166729,831.3563077166717,831.3563077166729,831.3563077166729,831.3563077166717,831.3563077166717,831.3563077166717,831.3563077166723,831.3563077166717,831.3563077166717,831.3563077166717,831.3563077166729,831.3563077166723,831.3563077166723,831.3563077166717,831.3563077166717,831.3563077166729,831.3563077166723,831.3563077166723,831.3563077166717,831.3563077166729,831.3563077166723,831.3563077166723,831.3563077166729,831.3563077166717,831.3563077166729,831.3563077166729,831.3563077166729,831.3563077166729,831.3563077166717
504.41827084925535,504.41827084925535,504.41827084925603,504.41827084925535,504.41827084925603,504.41827084925603,504.41827084925535,504.41827084925535,504.41827084925535,504.41827084925603,504.41827084925603,504.41827084925603,504.41827084925603,504.41827084925603,504.41827084925535,504.41827084925535,504.41827084925603,504.41827084925603,504.41827084925603,504.41827084925603,504.41827084925603,504.41827084925603,504.41827084925535,504.41827084925603,504.41827084925603,504.41827084925603,504.41827084925603,504.41827084925535,504.41827084925603,504.41827084925535
337.7636101399337,337.7636101399337,337.7636101399337,337.76361013993323,337.76361013993323,337.76361013993323,337.7636101399337,337.76361013993323,337.76361013993323,337.76361013993323,337.76361013993323,337.76361013993323,337.76361013993323,337.76361013993323,337.76361013993323,337.76361013993323,337.76361013993323,337.7636101399337,337.76361013993323,337.7636101399337,337.76361013993323,337.7636101399337,337.76361013993323,337.76361013993323,337.76361013993323,337.76361013993323,337.7636101399337,337.7636101399337,337.7636101399337,337.76361013993323
104.33502125162867,104.33502125162867,104.33502125162853,104.33502125162867,104.3350212516286,104.33502125162867,104.33502125162867,104.33502125162853,104.33502125162867,104.33502125162867,104.33502125162867,104.33502125162867,104.33502125162867,104.33502125162867,104.3350212516286,104.33502125162867,104.33502125162867,104.33502125162867,104.33502125162867,104.33502125162867,104.33502125162867,104.33502125162853,104.33502125162867,104.33502125162875,104.33502125162867,104.3350212516286,104.33502125162867,104.33502125162867,104.33502125162867,104.33502125162867
209.67141200833447,209.69805423011232,209.74529729945363,209.71341275321706,209.7019963517196,209.6724381982861,209.68975653080358,209.76241788781715,209.70395758074366,209.73365001762372,209.72139355811748,209.72730849451736,209.70707205131842,209.72971484796616,209.7146417385767,209.7004083136196,209.69209139773784,209.74778482573922,209.70907805234947,209.72971484796616,209.68845532798466,209.7180540958457,209.6691413282878,209.66283796718943,209.68893779738858,209.6794607828073,209.71572877366503,209.7301122994489,209.73262918626372,209.70907805234947
259.93662257804505,259.93662257804505,259.93662257804505,259.93662257804505,259.93662257804505,259.93662257804505,259.93662257804505,259.9366225780454,259.93662257804505,259.93662257804505,259.93662257804505,259.93662257804505,259.93662257804505,259.93662257804505,259.93662257804505,259.9366225780454,259.93662257804505,259.93662257804505,259.93662257804505,259.93662257804505,259.93662257804505,259.93662257804505,259.9366225780454,259.93662257804505,259.93662257804505,259.9366225780454,259.93662257804505,259.93662257804505,259.93662257804505,259.93662257804505
1151.3690353470438,1151.3690353470438,1151.3690353470438,1151.3690353470438,1151.3690353470445,1151.3690353470452,1151.3690353470438,1151.3690353470452,1151.3690353470438,1151.3690353470452,1151.3690353470452,1151.3690353470452,1151.3690353470452,1151.3690353470445,1151.3690353470438,1151.3690353470452,1151.3690353470452,1151.3690353470438,1151.3690353470438,1151.3690353470438,1151.3690353470452,1151.3690353470438,1151.3690353470438,1151.3690353470452,1151.3690353470445,1151.3690353470438,1151.3690353470438,1151.3690353470452,1151.3690353470452,1151.3690353470438
507.0453929598448,507.0453929598448,507.04539295984546,507.04539295984546,507.04539295984546,507.04539295984546,507.0453929598448,507.0453929598448,507.0453929598448,507.04539295984546,507.04539295984546,507.04539295984546,507.0453929598448,507.0453929598448,507.04539295984546,507.0453929598448,507.04539295984415,507.04539295984546,507.04539295984546,507.0453929598448,507.0453929598448,507.0453929598448,507.0453929598448,507.0453929598448,507.04539295984546,507.0453929598448,507.0453929598448,507.0453929598448,507.0453929598448,507.04539295984546
489.8886201656424,489.8886201656418,489.8886201656418,489.8886201656418,489.8886201656424,489.8886201656424,489.8886201656424,489.8886201656418,489.8886201656424,489.8886201656418,489.8886201656424,489.8886201656424,489.8886201656424,489.8886201656424,489.8886201656424,489.8886201656424,489.8886201656424,489.8886201656418,489.8886201656424,489.8886201656424,489.8886201656418,489.8886201656424,489.8886201656424,489.8886201656418,489.8886201656424,489.8886201656418,489.8886201656418,489.8886201656424,489.8886201656424,489.8886201656418
520.7674025134011,520.7674025134011,520.7674025134011,520.7674025134011,520.7674025134011,520.7674025134011,520.7674025134011,520.7674025134011,520.7674025134011,520.7674025134011,520.7674025134011,520.7674025134011,520.7674025134011,520.7674025134004,520.7674025134011,520.7674025134011,520.7674025134004,520.7674025134011,520.7674025134011,520.7674025134011,520.7674025134011,520.7674025134011,520.7674025134011,520.7674025134011,520.7674025134011,520.7674025134011,520.7674025134011,520.7674025134011,520.7674025134011,520.7674025134011
561.5567528759703,561.6663557273126,561.5259897369991,561.6889890989487,561.6462891309151,561.6098908430453,561.511890260234,561.5350646168647,561.6592041151407,561.5647446970238,561.559582558623,561.5428805584871,561.5641159564,561.5146366449904,561.5450389139329,561.5347005762825,561.4860604516791,561.4770213780041,561.534257866932,561.5865511244066,561.5756275479969,561.5583113850333,561.5756275479969,561.6019677289373,561.5954184698036,561.5316308836693,561.6505490561855,561.5603098175662,561.4937201646428,561.6274890772694
438.69808077159956,438.69808077159956,438.69808077159956,438.69808077159956,438.69808077159956,438.69808077159956,438.69808077160013,438.69808077159956,438.69808077159956,438.69808077159956,438.69808077160013,438.69808077159956,438.69808077159956,438.69808077160013,438.69808077160013,438.69808077159956,438.69808077159956,438.69808077159956,438.69808077160013,438.69808077160013,438.69808077159956,438.69808077159956,438.69808077159956,438.69808077159956,438.69808077160013,438.69808077160013,438.69808077159956,438.69808077159956,438.69808077159956,438.69808077160013
-0.34,-0.26,-0.27,-0.26,-0.29,-0.28,-0.29,-0.25,-0.31,-0.3,-0.24,-0.39,-0.25,-0.33,-0.34,-0.2899999999999993,-0.39,-0.35000000000000003,-0.34,-0.37,-0.2399999999999995,-0.2499999999999999,-0.33,-0.3,-0.35000000000000003,-0.26999999999999924,-0.34999999999999953,-0.27,-0.37,-0.3
1052.595476718229,1052.595476718229,1052.595476718229,1052.595476718229,1052.595476718229,1052.595476718229,1052.5954767182304,1052.595476718229,1052.595476718229,1052.595476718229,1052.595476718229,1052.595476718229,1052.595476718229,1052.595476718229,1052.5954767182275,1052.595476718229,1052.595476718229,1052.595476718229,1052.595476718229,1052.595476718229,1052.595476718229,1052.595476718229,1052.595476718229,1052.5954767182304,1052.5954767182304,1052.595476718229,1052.595476718229,1052.595476718229,1052.595476718229,1052.5954767182275
808.5174856157644,808.5174856157644,808.5174856157644,808.5174856157644,808.5174856157644,808.5174856157648,808.5174856157648,808.5174856157644,808.5174856157648,808.5174856157648,808.5174856157648,808.5174856157644,808.5174856157644,808.5174856157644,808.5174856157644,808.5174856157648,808.5174856157648,808.5174856157644,808.5174856157654,808.5174856157644,808.5174856157648,808.5174856157648,808.5174856157644,808.5174856157644,808.5174856157648,808.5174856157644,808.5174856157644,808.5174856157644,808.5174856157644,808.5174856157638
409.0781526568509,409.0781526568509,409.0781526568509,409.0781526568509,409.0781526568509,409.0781526568509,409.0781526568509,409.0781526568509,409.0781526568509,409.0781526568514,409.0781526568514,409.0781526568509,409.0781526568514,409.0781526568514,409.0781526568509,409.0781526568509,409.0781526568514,409.0781526568514,409.0781526568509,409.0781526568514,409.0781526568514,409.0781526568514,409.0781526568509,409.0781526568509,409.0781526568509,409.0781526568514,409.0781526568509,409.0781526568509,409.0781526568509,409.0781526568514
198.44761640323807,198.44761640323807,198.44761640323807,198.44761640323807,198.44761640323807,198.44761640323807,198.44761640323807,198.44761640323833,198.44761640323807,198.44761640323833,198.44761640323833,198.44761640323833,198.44761640323807,198.44761640323807,198.44761640323807,198.44761640323807,198.44761640323807,198.44761640323807,198.44761640323782,198.44761640323807,198.44761640323833,198.44761640323807,198.44761640323807,198.44761640323807,198.44761640323833,198.44761640323807,198.44761640323833,198.44761640323807,198.44761640323833,198.44761640323833
680.0058944505765,679.8804584360906,679.9079879996309,679.8166356575366,679.8564374622564,679.9600309019748,680.0033877663349,680.0155705536099,679.9272978659608,679.9023689776409,679.971115752798,680.0458635205318,679.9579916250481,679.9685380064898,679.9330054717007,679.8821735791877,680.0261378979845,680.0528537550641,679.9376873108916,679.8929839739991,679.8976842552509,679.894114022658,679.8976842552509,679.8754006716769,679.8672595320603,679.9722594164087,679.8982141631045,679.9153185791329,680.0567079719551,679.9633178502411
271.77255540792396,271.77255540792356,271.77255540792356,271.77255540792396,271.77255540792356,271.77255540792396,271.77255540792396,271.77255540792356,271.77255540792396,271.77255540792396,271.77255540792396,271.77255540792396,271.7725554079232,271.77255540792356,271.77255540792356,271.77255540792396,271.77255540792396,271.77255540792396,271.77255540792356,271.77255540792356,271.77255540792396,271.77255540792356,271.77255540792356,271.77255540792356,271.77255540792396,271.77255540792356,271.77255540792356,271.77255540792356,271.77255540792356,271.77255540792356
1473.0060499484323,1473.3286336007677,1473.1172206032836,1473.1172206032836,1473.0510745078018,1472.7986646989611,1472.8526147735943,1473.2263822761415,1473.254949119747,1473.0686033288323,1472.9082108550294,1473.1563550356987,1473.1353105681474,1473.152781475075,1472.876622235313,1472.8830496772698,1472.7336882010275,1472.9223788960219,1473.1282816846895,1472.8830496772698,1473.1003369964553,1473.0334764249167,1473.0131297306145,1473.1455861378147,1473.1546869437386,1473.0917566098276,1472.9371603723062,1473.0886964297729,1473.2987025611453,1472.9770656787173
4252.182366185337,4252.182366185337,4252.182366185337,4252.182366185337,4252.182366185337,4252.182366185337,4252.182366185337,4252.182366185337,4252.182366185337,4252.182366185337,4252.182366185337,4252.182366185331,4252.182366185337,4252.182366185337,4252.182366185337,4252.182366185337,4252.182366185337,4252.182366185337,4252.182366185337,4252.182366185337,4252.182366185337,4252.182366185337,4252.182366185337,4252.182366185337,4252.182366185337,4252.182366185337,4252.182366185337,4252.182366185337,4252.182366185337,4252.182366185343
246.74932837698861,246.74932837698861,246.7493283769883,246.7493283769883,246.7493283769883,246.74932837698844,246.7493283769883,246.74932837698861,246.7493283769883,246.7493283769883,246.7493283769883,246.74932837698844,246.7493283769883,246.7493283769883,246.7493283769883,246.7493283769883,246.7493283769883,246.7493283769883,246.7493283769883,246.7493283769883,246.74932837698861,246.7493283769883,246.7493283769883,246.7493283769883,246.7493283769883,246.74932837698861,246.74932837698844,246.7493283769883,246.74932837698861,246.74932837698844
