x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
-1201.0001303241695,-1201.0001303241684,-1201.000130324168,-1201.000130324169,-1201.0001303241697,-1201.000130324169,-1201.0001303241695,-1201.0001303241704,-1201.0001303241688,-1201.0001303241695,-1201.000130324168,-1201.0001303241688,-1201.0001303241688,-1201.0001303241702,-1201.0001303241695,-1201.0001303241688,-1201.00013032417,-1201.000130324169,-1201.000130324169,-1201.0001303241688,-1201.0001303241688,-1201.0001303241686,-1201.0001303241681,-1201.0001303241695,-1201.0001303241693,-1201.0001303241688,-1201.0001303241684,-1201.0001303241688,-1201.0001303241677,-1201.0001303241688
3.257838359091975e101,-1398.7561442525378,-1398.7561442525378,-1398.7561442525378,3.257838359091975e101,-1398.7561442525378,-1398.7561442525378,3.257838359091975e101,3.257838359091975e101,-1398.7561442525378,-1398.7561442525378,3.257838359091975e101,-1398.7561442525378,3.257838359091975e101,-1398.7561442525378,3.257838359091975e101,3.257838359091975e101,-1398.7561442525378,3.257838359091975e101,-1398.7561442525378,3.257838359091975e101,3.257838359091975e101,-1398.7561442525378,-1398.7561442525378,-1398.7561442525378,3.257838359091975e101,3.257838359091975e101,-1398.7561442525378,-1398.7561442525378,3.257838359091975e101
-1568.8352826915323,-1568.8352826915323,-1568.8352826915302,-1568.8352826915323,-1568.8352826915302,-1568.8352826915323,-1568.8352826915323,-1568.8352826915302,-1568.8352826915302,-1568.8352826915302,-1568.8352826915323,-1568.8352826915323,-1568.8352826915302,-1568.8352826915323,-1568.835282691532,-1568.8352826915302,-1568.8352826915302,-1568.8352826915302,-1568.8352826915323,-1568.8352826915302,-1568.8352826915323,-1568.8352826915323,-1568.8352826915323,-1568.8352826915302,-1568.8352826915323,-1568.8352826915302,-1568.8352826915302,-1568.8352826915323,-1568.8352826915302,-1568.8352826915302
-825.0754203265975,-825.0754203265975,-825.0754203265975,-825.0754203265985,-825.0754203265985,-825.0754203265985,-825.0754203265975,-825.0754203265985,-825.0754203265985,-825.0754203265975,-825.0754203265985,-825.0754203265975,-825.0754203265985,-825.0754203265975,-825.0754203265985,-825.0754203265975,-825.0754203265985,-825.0754203265975,-825.0754203265975,-825.0754203265975,-825.0754203265985,-825.0754203265975,-825.0754203265985,-825.0754203265985,-825.0754203265975,-825.0754203265985,-825.0754203265985,-825.0754203265985,-825.0754203265985,-825.0754203265985
3.0857796921963504e101,-1324.8825842520855,-1324.8825842520855,-1324.8825842520855,3.0857796921963504e101,-1324.8825842520855,-1324.8825842520855,3.0857796921963504e101,3.0857796921963504e101,-1324.8825842520855,-1324.8825842520855,3.0857796921963504e101,-1324.8825842520855,3.0857796921963504e101,-1324.8825842520855,3.0857796921963504e101,3.0857796921963504e101,-1324.8825842520855,3.0857796921963504e101,-1324.8825842520855,3.0857796921963504e101,3.0857796921963504e101,-1324.8825842520855,-1324.8825842520855,-1324.8825842520855,3.0857796921963504e101,3.0857796921963504e101,-1324.8825842520855,-1324.8825842520855,3.0857796921963504e101
-1956.807102965903,-1956.8071029659056,-1956.807102965903,-1956.8071029659056,-1956.8071029659004,-1956.8071029659056,-1956.807102965903,-1956.8071029659056,-1956.807102965903,-1956.8071029659056,-1956.8071029659056,-1956.807102965903,-1956.8071029659056,-1956.807102965903,-1956.807102965903,-1956.807102965903,-1956.807102965903,-1956.8071029659056,-1956.8071029659056,-1956.807102965903,-1956.807102965903,-1956.8071029659056,-1956.807102965903,-1956.8071029659004,-1956.8071029659056,-1956.807102965903,-1956.807102965903,-1956.8071029659056,-1956.8071029659056,-1956.8071029659056
-550.6570066541312,-550.6570066541314,-550.657006654131,-550.6570066541316,-550.6570066541314,-550.6570066541316,-550.6570066541311,-550.6570066541317,-550.6570066541308,-550.6570066541308,-550.6570066541308,-550.6570066541317,-550.6570066541311,-550.6570066541312,-550.6570066541314,-550.657006654131,-550.6570066541312,-550.6570066541312,-550.6570066541312,-550.6570066541316,-550.6570066541319,-550.6570066541316,-550.6570066541316,-550.6570066541314,-550.6570066541312,-550.657006654132,-550.6570066541319,-550.6570066541319,-550.6570066541314,-550.6570066541317
-528.7630994909806,-528.7630994909806,-528.7630994909806,-528.7630994909806,-528.7630994909806,-528.7630994909806,-528.7630994909806,-528.7630994909806,-528.7630994909806,-528.7630994909806,-528.7630994909798,-528.7630994909806,-528.7630994909806,-528.7630994909806,-528.7630994909798,-528.7630994909806,-528.7630994909806,-528.7630994909806,-528.7630994909798,-528.7630994909806,-528.7630994909806,-528.7630994909806,-528.7630994909806,-528.7630994909806,-528.7630994909806,-528.7630994909806,-528.7630994909806,-528.7630994909806,-528.7630994909806,-528.7630994909798
-495.35767485907417,-495.35767485907354,-495.35767485907417,-495.35767485907354,-495.35767485907354,-495.35767485907354,-495.35767485907354,-495.35767485907354,-495.35767485907354,-495.35767485907417,-495.35767485907417,-495.35767485907417,-495.35767485907417,-495.35767485907354,-495.35767485907417,-495.35767485907354,-495.35767485907417,-495.35767485907354,-495.35767485907417,-495.35767485907354,-495.35767485907354,-495.35767485907417,-495.35767485907354,-495.35767485907417,-495.35767485907354,-495.35767485907354,-495.35767485907417,-495.35767485907417,-495.35767485907354,-495.35767485907417
6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100,6.769037070631518e100
-164.69761960648307,-164.69761960648282,-164.69761960648273,-164.69761960648285,-164.69761960648273,-164.6976196064829,-164.69761960648282,-164.69761960648273,-164.69761960648262,-164.69761960648262,-164.69761960648285,-164.6976196064829,-164.6976196064826,-164.69761960648262,-164.69761960648293,-164.69761960648273,-164.69761960648287,-164.6976196064827,-164.69761960648282,-164.69761960648285,-164.69761960648282,-164.69761960648285,-164.69761960648285,-164.69761960648282,-164.69761960648282,-164.69761960648304,-164.6976196064829,-164.69761960648287,-164.6976196064827,-164.69761960648273
4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100,4.691418913635789e100
-867.4091994443224,-867.4091994443224,-867.4091994443224,-867.4091994443212,-867.4091994443224,-867.4091994443224,-867.4091994443224,-867.4091994443224,-867.4091994443224,-867.4091994443224,-867.4091994443224,-867.4091994443212,-867.4091994443224,-867.4091994443224,-867.4091994443224,-867.4091994443224,-867.4091994443224,-867.4091994443224,-867.4091994443224,-867.4091994443224,-867.4091994443224,-867.4091994443224,-867.4091994443224,-867.4091994443224,-867.4091994443224,-867.4091994443224,-867.4091994443224,-867.4091994443224,-867.4091994443224,-867.4091994443212
-1021.5417173949684,-1021.5417173949696,-1021.5417173949696,-1021.5417173949684,-1021.5417173949684,-1021.5417173949684,-1021.5417173949684,-1021.5417173949696,-1021.5417173949684,-1021.5417173949684,-1021.5417173949696,-1021.5417173949684,-1021.5417173949696,-1021.5417173949696,-1021.5417173949684,-1021.5417173949684,-1021.5417173949684,-1021.5417173949684,-1021.5417173949696,-1021.5417173949696,-1021.5417173949684,-1021.5417173949684,-1021.5417173949696,-1021.5417173949684,-1021.5417173949696,-1021.5417173949696,-1021.5417173949684,-1021.5417173949696,-1021.5417173949684,-1021.5417173949684
-307.98180396624167,-307.9818039662417,-307.9818039662413,-307.9818039662413,-307.9818039662411,-307.9818039662417,-307.98180396624167,-307.9818039662418,-307.9818039662415,-307.9818039662415,-307.98180396624156,-307.9818039662416,-307.98180396624156,-307.9818039662415,-307.98180396624184,-307.98180396624196,-307.9818039662415,-307.9818039662413,-307.98180396624144,-307.98180396624156,-307.9818039662412,-307.98180396624167,-307.98180396624156,-307.9818039662416,-307.98180396624144,-307.98180396624144,-307.9818039662416,-307.98180396624144,-307.9818039662413,-307.9818039662415
5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100,5.22071810528226e100
-783.0123016565097,-783.0123016565087,-783.0123016565097,-783.0123016565097,-783.0123016565097,-783.0123016565087,-783.0123016565087,-783.0123016565087,-783.0123016565097,-783.0123016565087,-783.0123016565097,-783.0123016565087,-783.0123016565087,-783.0123016565097,-783.0123016565097,-783.0123016565087,-783.0123016565087,-783.0123016565087,-783.0123016565097,-783.0123016565097,-783.0123016565087,-783.0123016565087,-783.0123016565087,-783.0123016565097,-783.0123016565087,-783.0123016565097,-783.0123016565087,-783.0123016565097,-783.0123016565097,-783.0123016565087
-257.6966966963438,-257.6966966963438,-257.6966966963438,-257.6966966963438,-257.6966966963438,-257.6966966963438,-257.6966966963438,-257.6966966963438,-257.6966966963438,-257.6966966963438,-257.69669669634413,-257.6966966963438,-257.6966966963438,-257.69669669634413,-257.69669669634413,-257.6966966963438,-257.6966966963438,-257.6966966963438,-257.6966966963438,-257.6966966963438,-257.6966966963438,-257.6966966963438,-257.6966966963438,-257.69669669634413,-257.6966966963438,-257.6966966963438,-257.6966966963438,-257.69669669634345,-257.69669669634413,-257.6966966963438
-1338.0952447699015,-1338.0952447699012,-1338.0952447699003,-1338.095244769902,-1338.095244769901,-1338.0952447699012,-1338.0952447699015,-1338.0952447699008,-1338.0952447699021,-1338.0952447699005,-1338.095244769902,-1338.095244769902,-1338.0952447699026,-1338.095244769903,-1338.0952447699021,-1338.0952447698999,-1338.095244769902,-1338.0952447699,-1338.095244769903,-1338.0952447699021,-1338.0952447699003,-1338.0952447699008,-1338.0952447699017,-1338.0952447699003,-1338.095244769901,-1338.0952447698994,-1338.095244769902,-1338.0952447699008,-1338.0952447699017,-1338.0952447699003
1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101,1.9290167989190935e101
-359.25121450233866,-359.25121450233854,-359.25121450233854,-359.25121450233866,-359.25121450233854,-359.2512145023387,-359.2512145023389,-359.2512145023386,-359.25121450233894,-359.2512145023387,-359.25121450233866,-359.2512145023384,-359.2512145023385,-359.2512145023389,-359.25121450233854,-359.251214502339,-359.25121450233877,-359.2512145023385,-359.25121450233854,-359.25121450233866,-359.2512145023384,-359.25121450233894,-359.251214502339,-359.25121450233866,-359.2512145023387,-359.25121450233866,-359.25121450233854,-359.25121450233866,-359.2512145023389,-359.2512145023387
-153.2607820985587,-153.2607820985587,-153.2607820985587,-153.2607820985587,-153.2607820985587,-153.2607820985587,-153.2607820985587,-153.2607820985587,-153.2607820985587,-153.2607820985587,-153.2607820985587,-153.2607820985587,-153.2607820985587,-153.2607820985587,-153.2607820985587,-153.2607820985587,-153.2607820985587,-153.2607820985587,-153.2607820985587,-153.26078209855893,-153.26078209855893,-153.2607820985587,-153.2607820985587,-153.2607820985587,-153.2607820985587,-153.2607820985587,-153.2607820985587,-153.2607820985587,-153.2607820985587,-153.2607820985587
-495.0479295836917,-495.0479295836914,-495.0479295836914,-495.0479295836911,-495.0479295836915,-495.0479295836919,-495.04792958369194,-495.0479295836913,-495.0479295836917,-495.0479295836914,-495.04792958369154,-495.0479295836915,-495.0479295836917,-495.04792958369165,-495.0479295836913,-495.0479295836911,-495.04792958369126,-495.04792958369114,-495.0479295836914,-495.0479295836913,-495.0479295836911,-495.04792958369165,-495.04792958369126,-495.0479295836919,-495.0479295836915,-495.0479295836915,-495.0479295836915,-495.0479295836913,-495.0479295836913,-495.0479295836915
-433.30948124887004,-433.3094812488706,-433.30948124887027,-433.30948124887027,-433.3094812488701,-433.3094812488704,-433.30948124887027,-433.30948124887016,-433.30948124887027,-433.3094812488698,-433.3094812488703,-433.3094812488706,-433.30948124887016,-433.3094812488699,-433.3094812488704,-433.3094812488699,-433.30948124887027,-433.3094812488698,-433.30948124887,-433.3094812488704,-433.3094812488703,-433.3094812488701,-433.3094812488701,-433.30948124887016,-433.3094812488704,-433.30948124887,-433.30948124887027,-433.30948124887044,-433.3094812488704,-433.3094812488703
-264.38623968610455,-264.38623968610517,-264.3862396861049,-264.3862396861051,-264.38623968610517,-264.3862396861051,-264.3862396861049,-264.38623968610517,-264.3862396861051,-264.38623968610506,-264.3862396861049,-264.38623968610517,-264.38623968610517,-264.38623968610506,-264.386239686105,-264.3862396861049,-264.38623968610506,-264.3862396861051,-264.38623968610506,-264.38623968610506,-264.38623968610494,-264.38623968610506,-264.3862396861052,-264.38623968610517,-264.38623968610506,-264.3862396861049,-264.38623968610494,-264.3862396861049,-264.38623968610494,-264.38623968610517
-831.3563077166723,-831.3563077166729,-831.3563077166717,-831.3563077166729,-831.3563077166723,-831.3563077166723,-831.3563077166729,-831.3563077166729,-831.3563077166717,-831.3563077166717,-831.3563077166729,-831.3563077166717,-831.3563077166729,-831.3563077166717,-831.3563077166729,-831.3563077166723,-831.3563077166729,-831.3563077166729,-831.3563077166717,-831.3563077166723,-831.3563077166729,-831.3563077166723,-831.3563077166723,-831.3563077166729,-831.3563077166717,-831.3563077166723,-831.3563077166723,-831.3563077166729,-831.3563077166717,-831.3563077166729
-504.4182708492557,-504.4182708492557,-504.4182708492557,-504.41827084925603,-504.4182708492557,-504.41827084925535,-504.41827084925603,-504.41827084925535,-504.41827084925535,-504.41827084925535,-504.4182708492557,-504.41827084925535,-504.41827084925535,-504.41827084925535,-504.4182708492557,-504.41827084925603,-504.4182708492557,-504.41827084925535,-504.41827084925603,-504.4182708492557,-504.41827084925603,-504.4182708492557,-504.41827084925535,-504.4182708492557,-504.4182708492557,-504.41827084925535,-504.4182708492557,-504.4182708492557,-504.4182708492557,-504.41827084925535
-337.76361013993323,-337.76361013993323,-337.76361013993346,-337.76361013993323,-337.76361013993346,-337.76361013993346,-337.76361013993323,-337.76361013993323,-337.76361013993323,-337.7636101399337,-337.76361013993346,-337.76361013993346,-337.7636101399337,-337.76361013993323,-337.76361013993323,-337.7636101399337,-337.7636101399337,-337.76361013993323,-337.7636101399337,-337.76361013993346,-337.76361013993323,-337.76361013993323,-337.76361013993323,-337.7636101399337,-337.76361013993323,-337.76361013993323,-337.76361013993323,-337.76361013993323,-337.76361013993323,-337.76361013993323
-104.33502125162867,-104.33502125162867,-104.3350212516286,-104.33502125162867,-104.33502125162867,-104.33502125162867,-104.33502125162867,-104.33502125162875,-104.3350212516286,-104.3350212516286,-104.33502125162867,-104.33502125162867,-104.33502125162867,-104.33502125162867,-104.33502125162867,-104.33502125162867,-104.33502125162867,-104.33502125162867,-104.33502125162867,-104.33502125162867,-104.33502125162867,-104.33502125162867,-104.33502125162867,-104.33502125162867,-104.33502125162867,-104.33502125162867,-104.3350212516286,-104.33502125162853,-104.33502125162867,-104.33502125162867
-206.0669278432673,-206.05762470073262,-206.01716447430474,-206.00461367548124,-206.0612462523303,-206.11800346094915,-206.06680321149722,-205.9823858388138,-206.06305702812932,-206.00629981951045,-206.01185677867736,-206.01728910607443,-206.01560296204536,-206.00267826791213,-206.03926767920234,-206.04301386257023,-206.05219237333546,-206.0025536361426,-206.01741373784438,-206.00267826791267,-206.11606805338013,-206.05931084476143,-206.08153868142904,-206.09252796799302,-206.09964643941925,-206.0741709464631,-205.99000283731922,-205.98625665395147,-206.0391430474328,-206.01741373784424
-259.9366225780454,-259.93662257804505,-259.93662257804505,-259.93662257804505,-259.9366225780452,-259.93662257804505,-259.9366225780452,-259.9366225780454,-259.9366225780452,-259.93662257804505,-259.9366225780454,-259.93662257804505,-259.9366225780454,-259.93662257804505,-259.9366225780454,-259.93662257804505,-259.93662257804505,-259.9366225780454,-259.93662257804505,-259.9366225780452,-259.93662257804505,-259.9366225780454,-259.9366225780447,-259.93662257804505,-259.9366225780452,-259.93662257804505,-259.9366225780454,-259.9366225780454,-259.9366225780447,-259.93662257804505
-1151.3690353470452,-1151.3690353470452,-1151.3690353470452,-1151.3690353470452,-1151.3690353470438,-1151.3690353470452,-1151.3690353470438,-1151.3690353470452,-1151.3690353470438,-1151.3690353470438,-1151.3690353470452,-1151.3690353470438,-1151.3690353470452,-1151.3690353470452,-1151.3690353470438,-1151.3690353470452,-1151.3690353470452,-1151.3690353470438,-1151.3690353470452,-1151.3690353470438,-1151.3690353470438,-1151.3690353470452,-1151.3690353470452,-1151.3690353470452,-1151.3690353470452,-1151.3690353470438,-1151.3690353470438,-1151.3690353470452,-1151.3690353470438,-1151.3690353470452
-507.0453929598448,-507.04539295984546,-507.0453929598448,-507.0453929598448,-507.0453929598451,-507.0453929598448,-507.0453929598448,-507.04539295984546,-507.04539295984546,-507.04539295984546,-507.0453929598448,-507.04539295984546,-507.04539295984546,-507.04539295984546,-507.04539295984546,-507.04539295984546,-507.0453929598448,-507.04539295984546,-507.04539295984546,-507.0453929598448,-507.0453929598448,-507.04539295984546,-507.0453929598448,-507.0453929598448,-507.0453929598448,-507.0453929598448,-507.0453929598448,-507.0453929598448,-507.04539295984546,-507.04539295984546
-489.8886201656419,-489.8886201656423,-489.8886201656421,-489.8886201656419,-489.8886201656417,-489.8886201656417,-489.888620165642,-489.88862016564167,-489.88862016564195,-489.8886201656421,-489.88862016564167,-489.88862016564195,-489.88862016564235,-489.8886201656423,-489.88862016564235,-489.888620165642,-489.8886201656417,-489.88862016564235,-489.8886201656415,-489.8886201656427,-489.8886201656418,-489.8886201656417,-489.8886201656423,-489.8886201656413,-489.88862016564195,-489.88862016564167,-489.8886201656423,-489.8886201656421,-489.8886201656419,-489.88862016564195
-520.7674025134011,-520.7674025134011,-520.7674025134011,-520.7674025134011,-520.7674025134011,-520.7674025134011,-520.7674025134017,-520.7674025134011,-520.7674025134011,-520.7674025134011,-520.7674025134011,-520.7674025134011,-520.7674025134011,-520.7674025134011,-520.7674025134011,-520.7674025134011,-520.7674025134011,-520.7674025134011,-520.7674025134011,-520.7674025134011,-520.7674025134011,-520.7674025134011,-520.7674025134011,-520.7674025134011,-520.7674025134011,-520.7674025134011,-520.7674025134007,-520.7674025134011,-520.7674025134011,-520.7674025134011
-551.9189529029295,-551.9091290406051,-552.0691381902759,-551.9504118126703,-551.9628785937937,-551.8968261584893,-551.9837658283383,-551.9382728295625,-551.8664428596363,-552.0222417825967,-551.9533825294852,-551.8941832396903,-551.9616390838981,-552.018195454894,-552.0153886370872,-552.0856512991021,-551.9948292005585,-551.9783160917323,-552.0250486004037,-552.0029218559637,-552.0125818192802,-552.0401583003263,-552.0125818192802,-552.0015184470601,-552.0194349647898,-551.990618973848,-551.9105324495085,-552.0139852281836,-551.950739610686,-551.8692496774432
-438.6980807716001,-438.6980807715999,-438.6980807715998,-438.6980807715995,-438.6980807715995,-438.6980807715999,-438.6980807715997,-438.6980807715999,-438.6980807715997,-438.6980807715998,-438.6980807715999,-438.69808077159956,-438.6980807715995,-438.6980807715999,-438.6980807715999,-438.6980807715997,-438.6980807715995,-438.6980807715999,-438.6980807715998,-438.6980807715997,-438.6980807715995,-438.6980807715999,-438.6980807715994,-438.6980807715997,-438.6980807715997,-438.6980807715993,-438.6980807715999,-438.6980807715998,-438.69808077159894,-438.6980807715997
2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101,2.7304598886368323e101
-1052.595476718229,-1052.595476718229,-1052.595476718229,-1052.595476718229,-1052.595476718229,-1052.595476718229,-1052.595476718229,-1052.595476718229,-1052.5954767182295,-1052.595476718229,-1052.595476718229,-1052.595476718229,-1052.595476718229,-1052.595476718229,-1052.595476718229,-1052.595476718229,-1052.595476718229,-1052.595476718229,-1052.595476718229,-1052.595476718229,-1052.595476718229,-1052.595476718229,-1052.595476718229,-1052.595476718229,-1052.5954767182304,-1052.595476718229,-1052.595476718229,-1052.595476718229,-1052.595476718229,-1052.595476718229
